"中国传媒大学MBA有没有奖学金？
","中国传媒大学有非常丰厚的奖学金非全日制第一名一志愿考生可获得16.8万元人民币全额奖学金；第二、三名一志愿考生可获得8.4万元人民币半额奖学金；第4-6名；可获得2万元入学奖学金。
"
中国传媒大学有什么适合我的方向么？,"中国传媒大学MBA不区分研究方向，有专门的专业课程模块学习，全日制MBA项目，分为两个模块，模块1是传媒经营与管理，模块2是传媒与企业运营；非全分为四个模块，模块1 是营销科技模块，模块2是品牌公关模块，模块3是娱乐演艺模块，模块5是数字艺术模块。
"
中国传媒大学MBA官网？,https://sem.cuc.edu.cn/mba/
"介绍下中央民族大学MBA项目
","中央民族大学是国家“211工程”和“985工程”建设的综合性重点大学，中央民族大学MBA教育设有战略管理、人力资源开发与管理、会计学、财务管理（资本运营）、物流管理、旅游管理、市场营销等专业选修方向，致力于培养具有领导能力、创新意识、创业精神和国际化视野的掌握系统管理知识和专业技能的高层次工商管理人才。
"
"中央民族大学有提前面试嘛？
","
有的。

"
中央民族大学全日制MBA有什么项目？,"中央民族大学目前没有全日制MBA项目，只有非全MBA项目。
"
"中央名族大学非全日制MBA项目是什么样的？学费学制招生人数
","有的，综合非全MBA，学制为2年，学费为12万，性价比很高的985院校，招生人数为95人。
"
"中央民族大学非全日制招的人都是什么样的？学生画像？
","
招生学历要求不高，本科专科都有机会，但最好是本科，专科考生需要在公开刊物上发表过至少两篇与报考专业相关的学术论文(第一作者)的人员，达到大学本科毕业同等学力并有5年以上工作经验。工作年限也没有卡的太死，只要满足本三专五硕博二的基本工作年限就可以，对行业也没有专门的要求，年收入在15+就有机会。
"
中央民族大学非全日制提前面试有哪些批次？,"中央名族大学 材料提交两批，提交日期5月22-6月16，7月10日-8月31日
"
我符合中央民族大学的报考条件吗？,"中央民族大学提前批专科不可以报考，要求本3硕2；正常批要求大学本科毕业后有3年以上工作经验的人员；或获得国家承认的高职高专毕业学历或大学本科结业后，在公开刊物上发表过至少两篇与报考专业相关的学术论文(第一作者)的人员，达到大学本科毕业同等学力并有5年以上工作经验的人员；或获得硕士学位或博士学位后有2年以上工作经验的人员。是否能够通过提前面试，需要你的背景和学校背景进行匹配评估，我们才能制定最佳的择校和备考方案。需要老师对你的背景进行全面评估吗？

"
"没参加提前面试还能报中央民族大学吗？
","可以的，央民有正常批，但是正常批竞争激烈， 笔试分数要求高，建议同学先尝试一下提前批，这样能减轻笔试压力。中央民族大学最近的一批提面时间为...
"
中央民族大学提前面试预录取资格可以保留几年？,中央民族大学提面成绩当年有效。
中央民族大学有什么适合我的方向么？,中央民族大学非全日制招生不区分具体方向，都是综合管理，但是入学后，会有战略管理、人力资源开发与管理、会计学、财务管理（资本运营）、物流管理、旅游管理、市场营销等选修学习方向。
中央民族大学MBA官网？,https://mba.muc.edu.cn/
介绍下中国石油大学MBA项目。,"中国石油大学（北京）经济管理学院，依托在石油石化学科优势和石油行业背景在学生来源、课程体系、教学内容、实践基地、校企联合等方面形成了自己的优势和特色。立足能源，面向全球，贡献管理智慧，培养业界精英。
"
"中国石油大学有提前面试吗？
","有的，前些年全日制也有，这两年只有非全有提面。
"
"中国石油大学全日制MBA有什么项目？学费？学制？招生人数？
","有的，全日制MBA项目的招生方向有能源公司战略与管理、金融与财务管理、企业综合管理、商务智能与创新管理这四个方向，学制为2年，学费为5万，招生人数为110人。
"
中国石油大学非全日制MBA项目是什么样的？学费？学制？招生人数？,"有的，非全MBA项目的招生方向有能源公司战略与管理、金融与财务管理、企业综合管理、商务智能与创新管理这四个方向，学制为2年，学费为12万，招生人数为75人。

"
"中国石油大学非全日制招的人都是什么样的？学生画像？
","招生学历要求不高，本科专科都有机会，但最好是本科，往年专科提面有难度，工作年限也没有卡的太死，只要满足本三专五硕博二的基本工作年限就可以，对行业也没有专门的要求，年收入在15+就有机会。
"
 中国石油大学非全日制提前面试有哪些批次？,中国石油大学 材料提交 5批 22年提交日期 5月20日、6月17日、8月8日、9月14日、10月10日
"我符合中国石油大学的报考条件吗？
","中国石油大学专科生报考不受限制，研究生毕业两年，本科毕业3年，大专毕业5年。招生学历要求不高，本科专科都有机会，但最好是本科，往年专科提面有难度，工作年限也没有卡的太死，只要满足本三专五硕博二的基本工作年限就可以，对行业也没有专门的要求，年收入在15+就有机会。
是否能够通过提前面试，需要你的背景和中国石油大学背景进行匹配评估，我们才能制定最佳的择校和备考方案。需要老师对你的背景进行全面评估吗？

"
没参加提前面试还能报中国石油大学吗？,"可以的， 但是正常批竞争激烈， 笔试分数要求高，建议同学先尝试一下提前批，这样能减轻笔试压力。中国石油大学最近一次提前面试是
"
中国石油大学MBA的提面预录取资格可以保留几年？,中国石油大学提面成绩当年有效。
"中国石油大学有什么适合我的方向么？
",中国石油大学下设很多关于油气、天然气、能源、低碳等研究中心，能源行业同学可优先考虑。有能源公司战略与管理、金融与财务管理、企业综合管理、商务智能与创新管理这四个方向，对能源领域学生未来职业发展帮助较大！
中国石油大学（北京）MBA官网？,https://www.mbachina.com/zt/2022/cupMba/
介绍下中国政法大学MBA项目。,"中国政法大学商学院依托1995年设立的工商管理本科专业，于2002年在整合经济、管理和法律师资及教学资源基础上正式组建。中国政法大学MBA项目将依托学校法学优势和商学院优秀师资，量化权利义务、提升行为预期、服务经济治理，根据法治市场经济时代总要求，培养聚焦于业态配置、风险管理的企业家、管理者。法大MBA中心是培养具有法商和金融智慧的新时代商业菁英。
"
中国政法大学全日制MBA有什么项目？学费？学制？招生人数？,"有的，全日制项目主要是培养以工商管理为基础，以铸造法商管理、资本金融能力为核心，以法商、金融人脉圈为支撑的，具有扎实管理学、经济学、法学和金融学知识理论功底和实践能力的高素质法商、金融管理者。 学制为2年，学费为12.9万，招生人数为63人，有 企业合规与公司治理方向（法商管理方向）、资本金融与投融资管理方向（金融方向）、管理创新与创业方向、商业大数据分析与决策方向 这四个培养方向。

"
"中国政法大学非全日制MBA项目是什么样的？学费？学制？招生人数？
","有的，非全项目主要培养已经在工作岗位和事业中取得突出成绩，进一步提升法商、金融综合素养，拓展法商、金融人脉资源，卓越的企业管理者、高级法务人员、金融业领袖人才和商业菁英。 学制为2年，学费为19.8万，招生人数为127人。有 企业合规与公司治理方向（法商管理方向）、资本金融与投融资管理方向（金融方向）、管理创新与创业方向、商业大数据分析与决策方向 这四个培养方向、财富战略与养老管理方向，这五个培养方向。

"
"中国政法大学MBA有提前面试吗？
","有的。全日制和非全都有，不过需要注意的是，这两年中政的提面方案比较不稳定。以去年为例，中政的提面在材料审核环节如果背景及材料优秀，则可以不用面试，直接通过。如果材料背景一般，则需要面试，提面通过后，后续考生仍需要参加复试，该预面试成绩将在复试阶段作为考生复试表现的重要参考依据，同时，MBA中心将优先录取参加预面试的考生。
"
中国政法大学非全日制招的人都是什么样的？学生画像,招生学历要求不高，本科专科都有机会，但最好是本科，工作年限也没有卡的太死，只要满足本三专五硕博二的基本工作年限就可以，对行业也没有专门的要求，年收入在15+就有机会要求不高；
"中国政法大学非全日制提前面试有哪些批次？
","中国政法大学，材料提交3批，2022年提交日7月25、8月27、10月1日、10月25日

"
"
中国政法大学提面都有哪些报考条件？

","中国政法大学专科生报考不受限制，研究生毕业两年，本科毕业3年，大专毕业5年。中国政法大学这两年难度才慢慢起来，因为缩招竞争会更为激烈，而且提面通过的同学后续还是得重新复试，提面通过的同学，复试还是要继续努力，至于是否能够通过提前面试，需要你的背景和中国政法大学背景进行匹配评估，我们才能制定最佳的择校和备考方案。需要老师对你的背景进行全面评估吗？
"
"没参加提前面试还能报中国政法大学吗？
","可以的，但是中国政法大学这两年难度慢慢起来，因为缩招竞争会更为激烈，正常批 笔试分数要求高，建议同学先尝试一下提前批，这样能减轻笔试压力。
"
中国政法大学提面预录取资格可以保留几年？,"中国政法大学提面成绩当年有效。
"
"中国政法大学有什么适合我的方向么？
",中国政法大学特色方向包括企业合规与公司治理方向（法商管理）、资本金融与投资管理方向（融商管理）、管理创新创业方向、商业大数据分析与决策方向、财富战略与养老管理方向。前4个为全日制、非全日制通选培养课程方向，第5为非全日制额外定制培养课程方向。培养特色业态分析、技术转移、产业配置、营商环境、比较经济、数字经济、违约管理、公司治理、法务会计、审计监督、商业风险、债务重组、经济安全。在以上领域有未来职业发展需求的同学，可以考虑报考中国政法大学
中国政法大学MBA官网？,"http://mba.cupl.edu.cn/
"
"介绍下北京外国语大学MBA项目。
","北京外国语大学国际商学院成立于2001年，是北京外国语大学教学规模最大的院系之一，MBA项目是在19年刚开设，打造全球企业家认知中国商业实践的桥梁， 培养面向科技时代和多元文化环境，具有卓越的跨文化管理能力的企业家。
"
"北京外国语大学是否有提前面试？
","有的，全日制和非全都有开设提面。
"
北京外国语大学全日制MBA有什么项目？学费？学制？招生人数？,"有的，中英双语MBA项目，对英语要求会比较高，学制为2年，学费为12.8万，招生人数为48人。

"
北京外国语大学非全日制MBA项目是什么样的？学费？学制？招生人数？,有的，中英双语MBA项目，对英语会有一定的要求，学制为2年，学费为19.8万，招生人数为20人。
"北京外国语大学非全日制招的人都是什么样的？学生画像？
",至少是本科学历，不招收专科考生，工作年限也没有卡的太死，只要满足本三硕博二的基本工作年限就可以，对行业也没有专门的要求，英语口语方面会有一定的要求，年收入在15+就有机会。
"北京外国语大学非全日制提前面试有哪些批次？
","北京外国语大学 材料提交3批 22年提交日期 5月16-6月19， 6月20-7月20，7月21-8月28
"
"我符合北京外国语大学的报考条件吗？
",北京外国语大学MBA不收专科生，要求研究生毕业两年，本科毕业3年，是否能够通过提前面试，需要你的背景和京外国语大学背景进行匹配评估，我们才能制定最佳的择校和备考方案。需要老师对你的背景进行全面评估吗？
没参加提前面试还能报北京外国语大学吗？,可以的， 但是正常批竞争激烈， 笔试分数要求高，建议同学先尝试一下提前批，这样能减轻笔试压力。北外最近一个提面批次时间为...
北京外国语大学提面预录取资格可以保留几年？,北京外国语大学提面成绩当年有效。
北京外国语大学有什么适合我的方向么？,北京外国语大学没有明确区分培养方向，有国际财务与金融方向与全球数字化创新方向特色选修方向。
北京外国语大学MBA官网？,https://ibs.bfsu.edu.cn/
"介绍下北京信息科技大学MBA项目。
","北信科是2011年开设的MBA项目，积极打造信息特色鲜明的北京信息科技大学MBA教育。努力培养具有国际化视野、创新务实精神和社会责任感的复合型、应用型管理人才。专业方向包括：战略与组织管理、运营与市场营销、财务与资本运作、创新与知识管理。
"
"北京信息科技大学全日制MBA有什么项目？学费学制招生人数？
",有的，就是正常的全日制MBA项目，学制为2年，学费为5.8万，招生人数为40人，专业方向包括：战略与组织管理、运营与市场营销、财务与资本运作、创新与知识管理。
"北京信息科技大学非全日制MBA项目是什么样的？学费学制招生人数？
",有的，就是正常的综合非全MBA项目，学制为2年，学费为7.8万，招生人数为40人，专业方向包括：战略与组织管理、运营与市场营销、财务与资本运作、创新与知识管理。
"北京信息科技大学非全日制招的人都是什么样的？学生画像
",招生学历要求不高，本科专科都有机会，但最好是本科，工作年限也没有卡的太死，只要满足本三专五硕博二的基本工作年限就可以，对行业也没有专门的要求，年收入在15+就有机会。
北京信息科技大学非全日制提前面试有哪些批次？,"北京信息科技大学，材料提交4批，2022年提交日期6月15日、7月13日、9月14日、10月9日
"
"我符合北京信息科技大学的报考条件吗？
",北京信息科技大学专科生报考不受限制，研究生毕业两年，本科毕业3年，大专毕业5年。是否能够通过提前面试，需要你的背景和北京信息科技大学背景进行匹配评估，我们才能制定最佳的择校和备考方案。需要老师对你的背景进行全面评估吗？
没参加提前面试还能报北京信息科技大学吗？,可以的， 但是正常批竞争激烈， 笔试分数要求高，建议同学先尝试一下提前批，这样能减轻笔试压力。北京信息科技大学最近一次提前面试是
北京信息科技大学提面预录取资格可以保留几年？,北京信息科技大学提面成绩当年有效。
"北京信息科技大学有什么适合我的方向么？
",北京信息科技大学特色方向包括战略与组织管理、运营与市场营销、财务与资本运作、创新与知识管理。
北京信息科技大学官网招生简章,https://mp.weixin.qq.com/s/3eBjq7c3Pc1GaK0w5mIc0w
"介绍下中国社会科学院大学MBA项目。
","中国社会科学院研究生院工商管理硕士（MBA）教育中心成立于2009年，是全国第八批工商管理硕士教育培养单位。中心自成立以来，一直秉承“人文兴民族兴，教育强中华强”的办学理念和“笃学、慎思、明辨、尚行”的校训精神，致力于培养具有世界眼光、本土经验、人文素养、社会责任的商界领袖和企业高级经营管理人才。
中国社会科学院研究生院是直属于我国人文社会科学研究最高学术机构和综合研究中心—中国社会科学院—的研究生培养基地，也是我国最早成立的研究生院。它是我国人文和社会科学学科设置与研究生教育体系最完整、历史最悠久、国内一流的研究生院。
"
"中国社会科学院大学MBA是否有提前面试？
","有的，全日制非全日制均有提面。
"
"中国社会科学院大学MBA提前面试内容是什么？
","专业综合能力面试（60分、中文部分）和英语听力和口语综合能力测试（30分，英语对话交流）。
"
"中国社会科学院大学MBA提前面试成绩分为哪几档？
","提前面试结果分为“合格”和“不合格”，将通过邮件形式告知考生。
"
"中国社会科学院大学全日制MBA有什么项目？学费？学制？招生人数？
",有的，就是正常的全日制MBA项目，学制为2年，学费为11万，招生人数为40人。
中国社会科学院大学非全日制MBA项目是什么样的？学费？学制？招生人数？,有的，就是综合非全MBA项目，学制为2年，学费为15万，招生人数为40人。
"中国社会科学院大学非全日制招的人都是什么样的？
学生画像？",招生学历要求不高，本科专科都有机会，但最好是本科，工作年限也没有卡的太死，只要满足本三专五硕博二的基本工作年限就可以，对行业也没有专门的要求，年收入在15+就有机会。
中国社会科学院大学非全日制提前面试有哪些批次？,中国社会科学院大学2022年提前面试申请截止时间：8月31日
我符合中国社会科学院大学的报考条件吗？," 中国社会科学院大学专科生报考不受限制，研究生毕业两年，本科毕业3年，大专毕业5年。是否能够通过提前面试，需要你的背景和北京信息科技大学背景进行匹配评估，我们才能制定最佳的择校和备考方案。需要老师对你的背景进行全面评估吗？

"
"没参加提前面试还能报中国社会科学院大学吗？
","可以的， 但是正常批竞争激烈， 笔试分数要求高，建议同学先尝试一下提前批，这样能减轻笔试压力。社科院MBA最近一次的提面时间为...

"
"中国社会科学院大学提面预录取资格可以保留几年？
",中国社会科学院大学提面成绩当年有效，如果咱们已经拿到了预录取资格，建议好好准备笔试部分的复习，争取一次上岸！
"中国社会科学院大学有什么适合我的方向么？
",中国社会科学院大学特色方向包括：战略管理、金融与财务、创业与创投。中国社会科学院直属院校；不参与985、211评选，但行业认可度高。提前面试难度不大，对学历一般的考生友好。
中国社会科学院大学MBA官网？,http://www.mbacass.cn/html/index.html
"介绍下北京第二外国语学院MBA项目。
","北京第二外国语学院是由文化和旅游部与北京市共建的高水平特色大学，MTA/MBA教育中心是北京第二外国语学院针对MTA/MBA教育和管理而设立的专门机构。MTA/MBA项目秉承了北二外严谨的学风，MBA以外语和现代服务管理为特色，为广大学员提供最具多元化与竞争力的MBA教育。
"
"北京第二外国语学院是否有提前面试？
",有的，但只有非全日制有提前面试
北京第二外国语学院全日制MBA有什么项目？,"北京第二外国语学院无全日制MBA项目。

"
"北京第二外国语学院非全日制MBA项目是什么样的？
","有的，就是综合非全MBA项目，学制为2年，学费为8万，招生人数为95人。
"
"北京第二外国语学院非全日制招的人都是什么样的？学生画像
","招生学历要求不高，本科专科都有机会，但最好是本科，工作年限也没有卡的太死，只要满足本三专五硕博二的基本工作年限就可以，对行业也没有专门的要求，年收入在15+就有机会。

"
"北京第二外国语学院非全日制提前面试有哪些批次？
",北京第二外国语大学，材料提交3批，提交日6月10、8月17、9月7日
"我符合北京第二外国语学院的报考条件吗？
"," 北京第二外国语学院专科生报考不受限制，研究生毕业两年，本科毕业3年，大专毕业5年。是否能够通过提前面试，需要你的背景和北京第二外国语学院背景进行匹配评估，我们才能制定最佳的择校和备考方案。但北京第二外国语大学提面难度不大，需要老师对你的背景进行全面评估吗？

"
"没参加提前面试还能报北京第二外国语学院吗？
","可以的， 但是正常批竞争激烈， 笔试分数要求高，建议同学先尝试一下提前批，这样能减轻笔试压力。北京第二外国语学院最近一次提前面试是

"
"北京第二外国语学院提面预录取资格可以保留几年？
",北京第二外国语学院提面成绩当年有效
北京第二外国语学院有什么适合我的方向么？,北京第二外国语学院特色方向包括国际企业管理与国际财务管理为特色方向。提前面试难度不大，对学历一般的考生友好。
北京第二外国语学院MBA官网？,http://mta.bisu.edu.cn/
介绍下首都经济贸易大学MBA项目。," 首都经济贸易大学创建于1956年,是所以经济学、管理学为特色和突出优势的北京市高水平研究型大学。工商管理学院是国内有重要影响的商学院之一,被誉为北京市高级管理人才的培养基地。工商管理学院MBA教育中心秉承“崇德尚能，经世济民”的校训,“格物致知，明体达用”的院训，以“培养引领中小企业实现成长梦想的卓越管理者”为项目使命，践行“厚德精业，守正出新”的项目价值观，努力培养爱国敬业，具有职业操守、创新精神、专业素养、全球视野的经营管理人才。
"
"首都经济贸易大学MBA是否有提前面试？
","有的，前些年全日制非全都有，这两年就只有非全有提面。
"
 首都经济贸易大学全日制MBA有什么项目？,"有的，分为两个班型，一个是金融MBA班，一个是综合管理班，都是周末上课，学制为2年，学费为12.8，招生人数为100人。

"
"首都经济贸易大学非全日制招的人都是什么样的？
学生画像？","招生学历要求不高，本科专科都有机会，但最好是本科，工作年限也没有卡的太死，只要满足本三专五硕博二的基本工作年限就可以，对行业也没有专门的要求，年收入在15+就有机会。
"
"首都经济贸易大学非全日制提前面试有哪些批次？
","首都经济贸易大学，材料提交3批，提交日7月3、9月5、10月10日
"
"我符合首都经济贸易大学的报考条件吗？
","首都经济贸易大学专科生报考不受限制，研究生毕业两年，本科毕业3年，大专毕业5年。是否能够通过提前面试，需要你的背景和首都经济贸易大学背景进行匹配评估，我们才能制定最佳的择校和备考方案。但首都经济贸易大学提面难度不大，需要老师对你的背景进行全面评估吗？
"
没参加提前面试还能报首都经济贸易大学吗？,"可以的， 但是正常批竞争激烈， 笔试分数要求高，建议同学先尝试一下提前批，这样能减轻笔试压力。首都经济贸易大学最近一次提前面试是

"
首都经济贸易大学提面预录取资格可以保留几年？,"首都经济贸易大学提面成绩仅当年有效。

"
首都经济贸易大学还有什么特色？,"首都经济贸易大学有全日制集中班，每个月集中2次授课，每次4天，不用离职也能读全日制学历。
"
首都经济贸易大学MBA官网？,https://mba.cueb.edu.cn/
"北京地区非全日制MBA 20万以下学费汇总
","北京师范大学??985?非全MBA 2年，19.8万，招332人
中央财经大学 211 非全MBA 2年，20.8万，招512人
中国农业大学  985 非全 国际项目班 2年，10.8万 招50人
中国农业大学  985 非全 期货证券班2年，15.8万 招40人
中国农业大学  985 非全 综合管理班2年，9.8万 招119人
北京科技大学  211 非全 2年，14.8万， 招230人
中国科学院大学 双一流 非全 金融班/综合班 2年 16.9万
北京邮电大学 211 非全日制 2年 13.8万 招250人
北京交通大学 211 非全综合管理2年 16.8万 招220人
北京交通大学 211 非全智慧交通与物流 2年 18.6万 招220人
北京工业大学 211 非全2年 9.6万 招121人
中国传媒大学 211 非全 2年 16.8万， 招150人
中央民族大学 985 非全 2年 12万 ，招95人
中国石油大学 211 非全 2年 12万，招75人
中国政法大学 211 非全 2年 19.8万 招127人
北京外国语大学 211 中英双语MBA项目 非全 2年19.8万，招20人
北京信息科技大学 双非 非全 2年7.8万，招40人
中国社会科学院大学 双非 非全 2年15万，招40人
北京第二外国语学院 双非 非全 2年8万 招95人
首都经济贸易大学 双非 全日制脱产班2年 6.8万 招150人
首都经济贸易大学 双非 全日制集中班2年 6.8万 招150人 每月集中1-2次
"
